Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS45,OUT049,1758.1835024861484
NCJ06,OUT045,1803.6392623486865
FDD36,OUT035,1789.322510573293
FDY25,OUT045,1835.221017480544
FDU52,OUT046,1804.496812778369
DRK47,OUT017,1782.153639152306
NCL30,OUT017,1829.476435243985
FDN22,OUT035,1912.0249628976449
NCF30,OUT027,1917.2383482071752
FDK03,OUT035,1900.6176518699751
FDT45,OUT017,1756.2038275692023
NCC54,OUT027,1915.2833416816698
FDP08,OUT018,1772.4664034809277
FDU44,OUT046,1841.194973982858
DRG39,OUT035,1740.8427125622022
FDU32,OUT049,1801.6383148247853
FDY27,OUT049,1819.9168349873069
NCP54,OUT013,1828.8032218635071
NCZ41,OUT049,1773.7070329013359
DRL49,OUT013,1787.630990425315
FDI05,OUT018,1684.5025585718115
FDY56,OUT045,1890.416694850441
DRC13,OUT013,1771.53976122791
NCV29,OUT017,1829.659042935602
FDR24,OUT049,1743.8357093774478
FDZ34,OUT018,1730.4464825430207
FDP37,OUT035,1724.3973079221682
FDX08,OUT027,1983.1327825583576
FDS57,OUT045,1815.2622585196823
NCG18,OUT049,1796.7754849551688
FDK25,OUT018,1712.602951612942
FDH53,OUT049,1747.2620129636557
DRI59,OUT018,1751.6706635652831
FDA52,OUT046,1814.6261172882164
FDT20,OUT010,1479.9884853866592
FDE36,OUT019,1557.8652185398957
FDI24,OUT017,1809.0170825978885
FDB28,OUT018,1764.4015631232767
FDV11,OUT017,1790.0095983749588
FDP01,OUT046,1724.7145404648998
FDD34,OUT027,1963.0763357010621
FDJ50,OUT027,1854.259155309574
FDZ44,OUT013,1800.2003259629114
DRO59,OUT035,1739.0464406580236
DRB48,OUT045,1700.292160563828
FDR21,OUT018,1778.336479721924
NCE42,OUT010,1613.4775654548448
FDO23,OUT046,1737.86508185548
NCE30,OUT018,1795.202489448229
FDQ22,OUT035,1748.512688051116
FDY01,OUT045,1758.5080330688354
FDS08,OUT017,1859.8038418016934
FDG28,OUT018,1801.3209924828363
FDQ51,OUT018,1692.792763113554
FDB05,OUT017,1859.5364788293246
FDO56,OUT049,1796.0932198702862
FDE02,OUT018,1712.9752519691585
FDN45,OUT017,1895.1495495840172
FDS09,OUT013,1735.0530754264196
NCA54,OUT018,1782.8849875282099
FDP09,OUT010,1580.32381123897
FDC53,OUT045,1754.08046684094
NCM55,OUT017,1760.0977248852369
FDL09,OUT018,1763.7935034284644
FDA11,OUT019,1522.6823605140678
FDA50,OUT045,1743.197098056341
FDC23,OUT017,1756.8934907916903
FDE22,OUT049,1845.5571309802992
FDD23,OUT046,1753.6104269602763
NCA29,OUT049,1859.3188242889692
FDK38,OUT046,1798.6758098382154
DRC13,OUT046,1752.29081382731
NCP43,OUT049,1756.2145314375807
FDX28,OUT049,1743.0188883144106
FDF08,OUT049,1768.350075395829
FDZ33,OUT046,1823.8060538439306
FDD10,OUT049,1804.6224217719453
FDO58,OUT017,1862.0864081325074
FDI50,OUT017,1878.4900421512311
FDO58,OUT045,1844.734958886116
FDX08,OUT013,1874.9650813015353
NCK17,OUT010,1526.929702826816
FDF39,OUT035,1906.3393511705924
FDU45,OUT010,1518.9320186212788
NCJ18,OUT018,1723.562642733628
DRC27,OUT019,1582.525227038121
DRC25,OUT035,1744.1448121495048
FDU59,OUT035,1785.7548817914815
FDU28,OUT035,1863.5684991026217
NCP30,OUT046,1730.5549431104703
FDB39,OUT018,1680.520767028486
FDE41,OUT013,1757.7553925572854
DRH11,OUT010,1618.8129910351952
FDA58,OUT045,1892.7652604570346
FDU50,OUT046,1759.8275104590048
FDM34,OUT013,1833.5004790746198
FDM44,OUT027,1904.7610096253343
FDR39,OUT045,1803.8046396389652
FDM25,OUT045,1729.5965592644484
FDQ49,OUT049,1726.3945163032622
DRH25,OUT018,1681.8741767603526
FDM09,OUT027,1967.6211289072576
FDL44,OUT019,1546.4717281742367
NCR42,OUT018,1681.3597587709196
DRL59,OUT046,1719.457501406333
FDX43,OUT013,1844.9249465653616
DRK47,OUT010,1651.8264173791592
FDU48,OUT018,1722.79284978679
FDY12,OUT045,1693.2174215404782
NCN43,OUT018,1719.2055861955425
NCM55,OUT018,1731.3711546292616
FDQ21,OUT027,1926.8129024684636
FDX13,OUT035,1900.2703682323825
NCK30,OUT027,1966.2802191799337
FDG20,OUT049,1837.135708069922
DRG27,OUT017,1707.9679291035802
FDY14,OUT018,1803.8188932270655
FDP59,OUT035,1761.0622625331334
FDU60,OUT017,1818.3150247722845
NCC18,OUT019,1581.3723019068827
DRJ39,OUT017,1863.2885627903065
FDS07,OUT049,1775.5959215309279
FDM08,OUT027,1994.8834611790833
FDP51,OUT045,1765.6697970883604
FDU16,OUT035,1765.7680018475683
FDH12,OUT013,1764.2974366622525
DRE48,OUT010,1598.0404727385078
NCL42,OUT027,1984.328071034876
FDR21,OUT045,1852.3642482819243
NCW29,OUT035,1803.2202558428871
FDO11,OUT013,1813.479022477163
NCM31,OUT049,1742.2584949484092
FDV35,OUT019,1627.9579575356395
FDF58,OUT017,1766.512771334861
NCE43,OUT049,1846.7812666325476
FDA02,OUT035,1825.0188002147463
DRL37,OUT010,1535.8828935240804
FDR24,OUT018,1697.7366797906996
FDW59,OUT049,1746.3808928399774
FDS22,OUT049,1736.2974020693637
FDW24,OUT017,1719.1988522621482
FDU24,OUT035,1749.1781897004619
FDA21,OUT027,1987.8630370261199
FDH58,OUT027,1942.5082543744263
FDW36,OUT018,1704.7338642729198
FDI45,OUT027,1979.5752159094375
FDU01,OUT018,1766.9502371146723
FDF35,OUT027,1759.0297136531851
FDU43,OUT019,1573.1936582150945
FDE24,OUT019,1531.1095340962029
FDK50,OUT049,1816.138902308891
FDG31,OUT045,1727.1481331722161
FDC60,OUT045,1725.8966761874592
FDL36,OUT013,1754.6810652196534
FDP21,OUT013,1879.5367215593471
FDW16,OUT045,1747.0446808429745
FDX02,OUT017,1872.5540073626355
FDQ58,OUT027,1956.2327804292468
FDT51,OUT046,1766.4823265110579
FDD59,OUT049,1726.4808707339757
NCM42,OUT018,1732.908702931451
FDA57,OUT018,1686.5840100628468
FDZ48,OUT035,1784.4894399376337
FDE46,OUT045,1834.6580958729692
NCZ30,OUT019,1539.95092654464
FDB56,OUT017,1873.0502684018525
FDA25,OUT027,1890.5816565200694
FDD20,OUT013,1824.4247837513803
FDL25,OUT013,1716.1277078660908
NCO18,OUT049,1865.07900338187
FDJ45,OUT017,1713.2236305772303
FDR12,OUT035,1832.791747921861
NCF19,OUT010,1503.2573574500511
FDK25,OUT046,1722.5447100014483
NCR17,OUT046,1766.7606150198958
FDC52,OUT046,1802.161724248199
NCA54,OUT017,1879.8199778897035
FDR45,OUT010,1591.529092259145
NCM19,OUT049,1737.2958260707192
FDF39,OUT027,1953.5334042981995
FDX23,OUT049,1747.9863830853192
FDD58,OUT027,1919.3156719603965
FDX28,OUT013,1750.8646810750265
NCD31,OUT013,1863.5821317029656
FDU57,OUT018,1757.4412045306747
FDI27,OUT046,1708.364291179068
NCM42,OUT046,1787.890434428317
FDD32,OUT027,1904.0201260634885
FDI34,OUT013,1908.0564735706787
NCM29,OUT049,1773.4617699752284
FDG46,OUT018,1735.8232622291086
DRC01,OUT010,1557.215926139883
FDB15,OUT027,1934.3699818270034
NCA17,OUT027,1883.2798202494778
FDF10,OUT046,1808.4096336418397
FDR26,OUT027,1918.8460777898783
FDI02,OUT049,1769.5033418239004
NCM54,OUT010,1531.7953364972889
FDF14,OUT013,1820.2633491186305
FDJ33,OUT010,1514.9746940829993
FDM20,OUT035,1936.8964477927973
FDC03,OUT027,1928.0927584866297
NCX05,OUT046,1761.9837798677527
NCM41,OUT027,1859.3721981610927
NCU29,OUT010,1567.8722814321497
FDQ59,OUT017,1748.3285309176993
FDH46,OUT010,1517.752261577465
FDH09,OUT013,1713.3780551856921
NCD06,OUT045,1726.584421014342
FDC15,OUT035,1800.5380006447472
DRD37,OUT027,1812.0276885944506
FDT28,OUT027,1903.5962326894166
FDR28,OUT027,1933.667061452235
FDT38,OUT017,1757.4639605686787
FDV34,OUT027,1901.4072748230956
FDY52,OUT035,1749.2503927793027
FDB34,OUT013,1789.136867523287
DRL23,OUT018,1718.1900750763602
DRB24,OUT046,1775.8608196820237
FDJ50,OUT046,1726.703576389503
FDQ49,OUT035,1731.3666024861895
FDP20,OUT035,1828.322162337663
FDV19,OUT027,1966.7865312902586
NCR54,OUT045,1868.1476937077355
FDO09,OUT010,1591.9527259254646
FDS57,OUT018,1752.7702495000444
FDN10,OUT049,1805.9222756890342
FDV23,OUT049,1760.1151834418083
FDY28,OUT049,1828.873858498074
DRG51,OUT013,1829.6408705377426
FDD45,OUT019,1500.397584038867
NCL18,OUT027,1928.1801266112313
NCM29,OUT013,1790.8814463045587
FDF17,OUT027,1935.3138126132494
FDE22,OUT017,1863.163986146913
FDQ22,OUT017,1741.8209540994706
FDS01,OUT013,1846.5510509352443
FDW35,OUT027,1787.0354777268824
FDJ33,OUT046,1801.0420387819806
NCF54,OUT035,1883.626400540341
FDE09,OUT013,1805.3565005335283
NCE06,OUT045,1829.8624056172832
DRH49,OUT049,1729.606221244019
FDY43,OUT045,1836.6687856425772
NCT05,OUT017,1871.96647011432
FDZ34,OUT045,1751.8603714053206
FDL38,OUT017,1752.2809098449534
FDZ31,OUT017,1869.3219924691182
FDR14,OUT035,1722.8253395019717
NCN54,OUT049,1771.9913291217254
NCC42,OUT027,1888.8482919439512
FDK08,OUT017,1794.4352804246096
FDP59,OUT013,1757.3141861874606
FDV22,OUT035,1872.0067353744305
FDD33,OUT035,1918.288556218564
DRE60,OUT027,1873.9281659953726
FDK52,OUT046,1862.5366205661098
FDA02,OUT017,1780.4495327814368
FDM56,OUT049,1787.1858160496079
FDE57,OUT035,1833.2440371723537
FDM32,OUT045,1762.1872870156874
NCQ30,OUT027,1927.3790138070503
FDQ27,OUT027,1848.7584605891614
FDT60,OUT027,1890.5382454278524
FDU43,OUT049,1897.2725493683192
NCO55,OUT035,1742.4066631132212
FDG02,OUT045,1836.2366360042279
FDJ28,OUT013,1855.6177256116985
FDP40,OUT045,1759.5291184849002
FDJ38,OUT045,1837.2190796168602
NCC54,OUT017,1856.6847749480855
NCZ41,OUT046,1771.457029877526
FDK38,OUT019,1575.5951375414002
FDU52,OUT013,1817.047705502829
FDC40,OUT046,1734.9291464475396
NCR30,OUT017,1772.7025263751189
NCN18,OUT017,1798.2154135916837
FDB50,OUT035,1757.6866976177682
FDG04,OUT013,1832.4763637289143
FDR26,OUT035,1845.7194310701223
NCT17,OUT018,1759.112764460872
FDX35,OUT027,1843.325516337625
FDS12,OUT046,1749.964162886958
NCZ29,OUT027,1878.7408700169883
FDB38,OUT010,1578.2698726003005
FDP12,OUT013,1713.951419723098
FDP22,OUT046,1723.8148809589131
FDS26,OUT018,1796.509167942409
FDR52,OUT046,1839.291890808567
DRJ13,OUT046,1780.519444044648
FDU48,OUT027,1890.1370794788172
FDE29,OUT035,1729.6198715955966
NCT29,OUT049,1771.4685235197765
DRK37,OUT018,1746.67335059173
FDK55,OUT046,1749.553587080294
FDR07,OUT046,1768.2213656385202
FDO21,OUT027,1994.1963573618912
FDK46,OUT049,1920.1851069602633
FDB12,OUT045,1732.1521600713552
FDT31,OUT027,1934.078296159471
FDJ33,OUT045,1795.9794205564408
FDC26,OUT027,1883.2110045863603
NCQ02,OUT045,1869.9675152583504
FDP08,OUT010,1556.3964917583232
FDB11,OUT027,1784.1368126515194
FDV55,OUT013,1839.5705429719292
FDW20,OUT049,1801.4903763759244
NCJ18,OUT019,1552.1529828671432
FDC41,OUT018,1684.5895255483817
FDE14,OUT027,1892.1610448994943
FDG35,OUT013,1752.1173714714248
FDF45,OUT035,1764.5227022970118
FDS19,OUT027,1903.7002272053776
FDS58,OUT019,1542.6910328293384
FDA26,OUT017,1859.8303630031
FDM32,OUT049,1769.9619513815426
FDL45,OUT046,1815.784235343325
FDZ55,OUT049,1832.4290632664963
FDY37,OUT049,1803.1423693329298
FDO46,OUT046,1868.9748244644932
FDQ60,OUT046,1755.2484191307303
FDA19,OUT018,1736.226506390321
FDL15,OUT046,1793.3147942628484
FDM10,OUT018,1802.8099698663264
NCL05,OUT017,1722.9132419894756
DRK49,OUT010,1538.093988802318
NCE18,OUT027,1991.690045801332
FDG40,OUT049,1702.0016438981124
DRI59,OUT045,1781.4089686995733
FDK28,OUT035,1878.5803920430596
NCD06,OUT019,1501.4388949360882
FDO11,OUT019,1655.7477253331342
FDK27,OUT046,1771.73860647914
FDT43,OUT027,1881.9328362388749
FDD38,OUT018,1719.4917843654264
FDA16,OUT049,1857.6000143323347
FDL14,OUT027,1917.8465033965465
NCM17,OUT049,1709.0750186750242
FDD20,OUT045,1800.7728032957575
FDA40,OUT045,1748.2802857453432
FDL43,OUT045,1737.5218643639525
FDV15,OUT045,1743.0614586328786
FDE52,OUT046,1747.5368984158101
NCL17,OUT010,1555.5993493020276
NCJ31,OUT045,1754.973299206715
FDR60,OUT045,1716.3705140428185
NCA18,OUT035,1832.2558543496546
FDS21,OUT027,1884.8007875966416
FDW09,OUT035,1792.483868390123
FDL26,OUT035,1839.1664211216253
FDS47,OUT018,1709.9918470007137
FDC39,OUT046,1811.5519687035057
FDT51,OUT035,1788.1284402337994
FDK40,OUT035,1909.9769645453448
NCG19,OUT045,1869.2059006239242
FDZ07,OUT046,1735.6649428552346
FDF08,OUT027,1913.0169814012695
FDO04,OUT013,1738.2399957375849
FDK41,OUT018,1688.4282894397684
FDP15,OUT049,1848.8783996188922
NCD43,OUT018,1731.4833715349162
NCP18,OUT013,1851.9593939966653
FDZ51,OUT046,1754.7223952152196
DRH13,OUT035,1765.0941752084625
FDF38,OUT045,1714.226480385598
NCI43,OUT045,1737.4979813498292
FDM38,OUT027,1799.8929760908286
FDS03,OUT013,1743.6763678730126
DRJ47,OUT017,1772.8959850902693
FDT50,OUT010,1532.7957002675403
FDV02,OUT046,1816.5692524017766
NCG18,OUT017,1793.020870504124
FDW52,OUT046,1821.5392320010026
FDS40,OUT035,1728.2654739128936
FDN31,OUT017,1858.649720948164
FDA37,OUT045,1780.7003111048011
FDA15,OUT046,1867.9319416944345
FDL39,OUT046,1823.4982417673384
FDJ53,OUT045,1771.2967288559532
FDX22,OUT013,1892.4077418684353
NCZ42,OUT045,1885.1543060077645
FDD56,OUT027,1965.2991241571328
FDD40,OUT017,1846.0466650426351
FDS50,OUT013,1868.7299956000038
NCN14,OUT013,1760.456464017834
FDT15,OUT013,1825.9178612150981
NCS18,OUT027,1925.5732376719611
NCO26,OUT010,1523.412981796087
FDF58,OUT018,1702.3282010730893
NCB19,OUT013,1781.822051107789
FDH26,OUT017,1815.9018067331224
DRB24,OUT027,1871.1330701913982
FDA49,OUT018,1705.306898779736
FDB32,OUT045,1768.571084646621
FDI36,OUT017,1843.174873677363
NCA17,OUT010,1568.4289631114632
FDH22,OUT013,1807.4662000985063
NCM26,OUT018,1724.737793019757
FDT15,OUT027,1899.365436791457
FDB16,OUT018,1699.6020655801517
NCP54,OUT027,1935.799539074578
FDJ36,OUT013,1755.8173334066532
FDO28,OUT045,1763.7711158050772
FDU09,OUT013,1756.6276905225918
FDF29,OUT017,1772.0142941765207
FDY08,OUT013,1802.082422581585
DRJ59,OUT018,1697.9641984101074
FDT23,OUT027,1807.2678890208447
FDU15,OUT018,1687.1780602870438
FDT47,OUT013,1754.127587934408
FDI53,OUT019,1562.7698708918717
FDR59,OUT018,1769.1929791520906
FDD53,OUT035,1729.1115449903714
FDY51,OUT017,1843.9692921328983
FDT04,OUT049,1698.5863960405245
FDU51,OUT049,1801.9920066497082
FDG14,OUT035,1835.6473684677674
NCU06,OUT045,1894.8039318504875
DRG25,OUT046,1798.223219662009
DRH49,OUT035,1748.5356856392775
FDN15,OUT035,1795.4091530934531
FDL43,OUT018,1704.8813628413545
NCT18,OUT049,1867.1744142238194
NCB31,OUT013,1899.746584701157
FDK57,OUT035,1828.5291450447853
FDY04,OUT019,1542.6806974900576
NCP54,OUT046,1806.3703428556912
FDF41,OUT013,1871.0813377654117
FDM01,OUT045,1718.704600871351
FDW03,OUT045,1753.994119774988
FDF28,OUT045,1778.236379789483
FDY37,OUT017,1819.2055057214022
FDQ03,OUT017,1851.8585861236256
FDP51,OUT027,1867.780104146531
FDJ40,OUT017,1783.7896644664693
FDC32,OUT049,1765.2564365234355
DRI49,OUT027,1808.536208459531
NCW54,OUT017,1749.7255792490266
FDF09,OUT017,1730.0463152420843
FDP45,OUT018,1827.2403834844713
DRJ23,OUT018,1741.4725221906021
FDS59,OUT017,1763.3340528610652
FDY08,OUT046,1787.0049057780427
FDX16,OUT049,1791.5382020127329
FDY16,OUT018,1760.3387198955263
FDK32,OUT035,1861.450931161107
FDQ22,OUT013,1749.1559595895844
NCC31,OUT018,1766.2522882278442
FDG58,OUT049,1832.3824418892245
DRF48,OUT013,1808.4859236976342
DRH36,OUT049,1723.2587128497091
NCR30,OUT035,1786.648112035746
FDB03,OUT019,1596.9114478824508
FDZ28,OUT027,1899.4357797870898
FDR35,OUT017,1804.8112512022183
DRD15,OUT027,1923.077800072059
FDJ33,OUT019,1509.6050389588022
FDA56,OUT010,1546.5282231674485
FDP56,OUT046,1725.8005335346322
NCT30,OUT046,1730.0753128934234
FDK15,OUT017,1763.141628132912
FDH44,OUT018,1751.8333318055752
FDV01,OUT013,1820.2990268188603
DRG03,OUT017,1816.6159362013827
FDG50,OUT027,1884.9518720881701
FDR16,OUT010,1572.0250464243902
FDZ60,OUT046,1747.1534508865627
DRG03,OUT045,1800.4842498581618
FDS56,OUT018,1819.4489234948373
FDU33,OUT045,1710.8652210011198
DRD27,OUT035,1783.7848801089037
FDW22,OUT046,1891.5848635480593
DRA24,OUT045,1780.340763511114
FDF38,OUT049,1717.621796635852
FDX48,OUT013,1807.9465267624328
FDS58,OUT018,1771.4975340066514
FDC32,OUT046,1763.3074675915198
NCQ29,OUT045,1850.1634455807925
DRK39,OUT018,1697.2672907644512
NCS38,OUT017,1808.0600345756059
DRO47,OUT013,1743.299938190578
DRG27,OUT027,1829.3547693933037
FDC57,OUT027,1969.6586768158227
FDS55,OUT046,1815.4218328531556
NCJ06,OUT018,1739.1702440634917
FDO01,OUT019,1681.0810767084959
NCM55,OUT045,1756.6560969079617
FDC52,OUT049,1807.21568760434
FDQ15,OUT045,1729.2967619982146
NCT30,OUT027,1869.170208535479
NCR42,OUT027,1860.4640716092276
FDD28,OUT035,1748.1549245344204
FDQ34,OUT049,1768.2273896683746
FDZ12,OUT027,1892.1362218109562
DRE13,OUT019,1557.1117020934475
NCN07,OUT019,1646.5381967537567
FDM28,OUT035,1862.6567044745068
FDI10,OUT017,1862.2627392819631
FDQ25,OUT013,1835.3002679461858
FDA38,OUT010,1607.5324739610396
DRI13,OUT049,1820.925746529515
FDY20,OUT027,1911.5314931231924
NCZ53,OUT035,1842.159344083217
NCM31,OUT013,1748.0714118013086
DRB01,OUT017,1806.8736248825164
DRF37,OUT046,1833.9112251288213
NCF42,OUT049,1829.960945464431
FDF16,OUT018,1733.7634192038229
FDB41,OUT013,1723.8788755930884
FDR34,OUT013,1911.9818835036176
FDR15,OUT018,1745.4203347890618
NCV42,OUT019,1534.9393900154364
FDW51,OUT035,1838.8178310445426
FDU36,OUT017,1756.8627273602108
FDX60,OUT049,1734.175295754036
FDY03,OUT035,1784.836431158963
FDW55,OUT045,1909.0727238834859
FDT01,OUT010,1644.503289236598
FDG58,OUT013,1851.06986763249
FDK21,OUT017,1924.7583702746124
NCS41,OUT019,1566.9760062287417
FDS10,OUT045,1859.9055164012523
NCT53,OUT046,1796.6094108636328
FDJ28,OUT018,1773.1603011174216
FDX44,OUT045,1758.21637509611
FDT20,OUT018,1670.9968845281978
FDO44,OUT017,1787.972904714688
NCX17,OUT049,1831.604095357777
FDY01,OUT017,1775.2880571142546
FDJ12,OUT027,1928.7003871961797
DRK35,OUT018,1696.883737172247
FDD47,OUT019,1672.8024060536216
NCM53,OUT035,1779.104359985573
FDO45,OUT013,1795.5318590695806
NCM42,OUT010,1553.188023527858
FDE04,OUT046,1830.1927458191979
NCI30,OUT027,1978.3639874632022
FDZ19,OUT013,1850.3245016526
FDW57,OUT013,1858.9730663006526
FDA25,OUT013,1786.199561578394
FDT22,OUT046,1733.1460526778687
FDP51,OUT013,1782.4838431336452
FDD48,OUT027,1886.6000757006218
FDY39,OUT035,1826.4061015545767
FDO48,OUT010,1591.5416439528879
FDD23,OUT027,1753.786650277146
DRN35,OUT027,1770.6405264423825
FDT01,OUT035,1847.5402726788336
FDC20,OUT010,1513.9189115953254
DRJ35,OUT035,1728.2964845400295
FDB32,OUT046,1773.5042899967564
FDL24,OUT046,1811.5285066356018
NCV42,OUT035,1813.8598204151128
FDZ46,OUT046,1789.0907706475527
FDC15,OUT013,1793.6924928180192
FDD08,OUT019,1510.896992768496
FDY50,OUT049,1747.6370667473375
FDD36,OUT013,1783.0003377221815
FDG57,OUT027,1879.5390574051235
FDL21,OUT018,1688.5780280902313
FDN16,OUT027,1891.0998508863454
FDJ09,OUT027,1863.2259520701803
FDS01,OUT010,1580.7227216189265
FDV33,OUT017,1932.6032345297783
DRE12,OUT017,1753.5475007082036
FDR07,OUT013,1785.9665930274987
FDP48,OUT010,1567.9043514895882
NCB55,OUT035,1754.9989553529228
FDQ08,OUT013,1759.7316991909915
FDR34,OUT035,1928.6983335064435
FDO33,OUT046,1794.4121910740844
FDP13,OUT045,1702.585416963791
FDX12,OUT049,1856.9634493705823
NCT06,OUT049,1853.7602519129855
FDR16,OUT019,1592.9865837328841
FDE36,OUT046,1769.021345353472
FDZ36,OUT049,1812.7409460783067
FDV13,OUT045,1755.2998189126104
NCZ17,OUT035,1721.1857750824859
FDU56,OUT045,1857.098684558594
FDM09,OUT035,1876.4850577179868
FDV02,OUT017,1832.6871489561308
FDS34,OUT018,1722.9818286301497
FDA11,OUT049,1747.0124691351887
FDP09,OUT017,1902.0765450843799
FDB29,OUT027,1898.862664751026
FDT19,OUT017,1861.0189196033784
DRH15,OUT017,1710.757789028093
FDY38,OUT046,1848.7730882173473
FDF14,OUT027,1917.178086420444
FDN48,OUT010,1514.9885745078159
FDQ12,OUT013,1862.1323409194656
NCJ43,OUT045,1849.163622133652
FDE17,OUT019,1540.2754488029532
FDB05,OUT035,1890.5220646529249
FDH10,OUT045,1864.2703762983201
NCR06,OUT017,1748.673327805341
FDU32,OUT018,1732.6936398555085
FDD56,OUT049,1842.3051827174343
FDO36,OUT018,1750.2513836953378
FDH16,OUT010,1502.5049430441507
FDX10,OUT018,1675.345448422594
FDZ37,OUT017,1770.3747535338375
FDU31,OUT010,1577.3586879771854
DRC49,OUT049,1760.0142168708305
FDL15,OUT045,1789.9922475103356
FDN32,OUT019,1566.6995712781863
DRH59,OUT027,1786.2551649204618
NCU29,OUT049,1790.2569337459036
FDR37,OUT019,1685.328332685546
FDS14,OUT018,1743.8374099237758
FDU02,OUT027,1941.6089928790989
FDJ08,OUT035,1884.4888879929144
NCZ06,OUT045,1899.2382397676447
FDO31,OUT049,1759.2180628243786
FDH31,OUT018,1718.4608775469947
FDS58,OUT017,1858.266975555436
NCA53,OUT027,1832.0989364095403
FDF50,OUT046,1832.1427145545535
NCW42,OUT049,1893.1164133259963
NCQ17,OUT045,1780.2500455786126
FDK51,OUT018,1802.937995507344
NCW41,OUT010,1576.9408459896902
NCR29,OUT017,1728.7451066240728
FDB08,OUT019,1537.6162322876385
FDA40,OUT027,1871.4285643805692
FDL14,OUT018,1751.8946772361476
FDB47,OUT046,1879.243361368487
FDO03,OUT035,1859.8772123987421
DRK13,OUT019,1580.7518225267027
FDX13,OUT010,1610.1884452600007
FDF52,OUT046,1830.8382803628356
FDT11,OUT013,1792.088497098534
FDB08,OUT013,1845.637462912988
FDQ28,OUT018,1750.1171617959294
